pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC6,negative,grounded,-0.005356254852958418,0.005356254852958418,-0.6696695969079972,2.9267878669232256e-05,0.0,False,False,False,60,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;efficient;eloquent;empathetic;entertaining;environmental;epicurean;existentialist;exploratory;extroverted;flexible;flippant;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;patient;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;supportive;systems_thinker;tactful;technical;utilitarian;verbose;witty;wry
PC6,negative,hedonistic,-0.14000274790105297,0.14000274790105297,-0.6469483202903559,0.01976782250365408,0.0,False,False,False,34,accommodating;adaptable;animated;calculating;circumspect;collaborative;contemporary;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian;witty
PC6,negative,historical,-0.0043570050908139845,0.0043570050908139845,-0.5899682445947232,2.1614681049960568e-05,0.0,False,False,False,37,accommodating;adaptable;animated;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;efficient;eloquent;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;pluralist;proactive;progressive;sassy;specialized;systems_thinker;technical;verbose
PC6,negative,holistic,-0.44514229634903996,0.44514229634903996,-0.17581763601059158,0.2363842319538812,0.006,False,False,False,2,divergent;systems_thinker
PC6,negative,humble,-0.04204901516222034,0.04204901516222034,-0.7177159813932806,0.001997305505228796,0.0,False,False,False,66,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;eloquent;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;manic;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,improvisational,-0.09177702178725927,0.09177702178725927,-0.8221296614885611,0.008468626333939928,0.0,False,False,False,63,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;effusive;eloquent;entertaining;epicurean;experiential;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;intuitive;manic;mischievous;nurturing;open_ended;optimistic;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;whimsical;witty
PC6,negative,inclusive,-0.24571408389001342,0.24571408389001342,-0.21166084396262536,0.09930549017806707,0.0035,False,False,False,7,curious;divergent;futuristic;generous;holistic;interdisciplinary;systems_thinker
PC6,negative,independent,-0.03494793261886515,0.03494793261886515,-0.5979498686516953,0.00143705865597943,0.0,False,False,False,37,accommodating;adaptable;animated;calculating;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;eloquent;empathetic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;pluralist;proactive;progressive;sassy;specialized;systems_thinker;verbose
PC6,negative,individualistic,-0.08117818420998821,0.08117818420998821,-0.8098297203056899,0.006668308311699635,0.0,False,False,False,67,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;entertaining;epicurean;experiential;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;mischievous;nurturing;open_ended;optimistic;passionate;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,innovative,-0.2320492766651909,0.2320492766651909,-0.4607673850522087,0.0561899125915756,0.0,False,False,False,15,adaptable;cosmopolitan;curious;divergent;eclectic;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;interdisciplinary;proactive;systems_thinker
PC6,negative,inquisitive,-0.19938179245867044,0.19938179245867044,-0.5765615147593048,0.05212644542933848,0.0,False,False,False,19,adaptable;collaborative;cosmopolitan;curious;divergent;eclectic;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;pluralist;proactive;systems_thinker
PC6,negative,inspirational,-0.3231568153711901,0.3231568153711901,-0.5041507540828325,0.11976223717478851,0.0,False,False,False,8,curious;divergent;exploratory;futuristic;generous;holistic;interdisciplinary;systems_thinker
PC6,negative,interdisciplinary,-0.4400486150484131,0.4400486150484131,-0.004386913736216247,0.24939329387255382,0.4275,False,False,True,0,
PC6,negative,introspective,-0.08818978679647736,0.08818978679647736,-0.5357643078697962,0.009271856799296208,0.0,False,False,False,22,adaptable;circumspect;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;proactive;progressive;systems_thinker;verbose
PC6,negative,intuitive,-0.15332979236834762,0.15332979236834762,-0.7462764196007659,0.02372878871380548,0.0,False,False,False,37,adaptable;adventurous;animated;chaotic;charismatic;chill;circumspect;collaborative;contemporary;cosmopolitan;creative;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;nurturing;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian
PC6,negative,ironic,-0.03766038150313731,0.03766038150313731,-0.7707419473116701,0.0014423393945503693,0.0,False,False,False,77,accommodating;adaptable;adventurous;agreeable;animated;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;esoteric;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;humble;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mischievous;moderate;nurturing;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,irreverent,-0.05604963620697146,0.05604963620697146,-0.6191498357054819,0.003175176823764899,0.0,False,False,False,40,accommodating;adaptable;animated;calculating;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;eloquent;empathetic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;optimistic;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;systems_thinker;verbose
PC6,negative,manic,-0.09314048534635065,0.09314048534635065,-0.7155553758095755,0.008855449997313537,0.0,False,False,False,53,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;open_ended;optimistic;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,melodramatic,-0.053817541984312614,0.053817541984312614,-0.9002068991994947,0.002961524139922935,0.0,False,False,False,89,accommodating;adaptable;adventurous;agreeable;animated;artistic;benevolent;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;cryptic;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;existentialist;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;metaphorical;mischievous;moderate;narrative;nurturing;open_ended;optimistic;passionate;playful;pluralist;poetic;practical;proactive;problem_solving;progressive;resilient;rhetorical;risk_taking;sassy;serene;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;theatrical;utilitarian;verbose;whimsical;witty
PC6,negative,mercurial,-0.04787283844511668,0.04787283844511668,-0.8408959120092239,0.0023023190252720455,0.0,False,False,False,86,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;existentialist;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;metaphorical;mischievous;moderate;nurturing;open_ended;optimistic;passionate;patient;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;secular;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;whimsical;witty
PC6,negative,metaphorical,-0.14847176371922402,0.14847176371922402,-0.8258957354013243,0.0222799821083322,0.0,False,False,False,41,adaptable;adventurous;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;contemporary;cosmopolitan;creative;curious;divergent;eclectic;epicurean;experiential;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;intuitive;nurturing;optimistic;pluralist;proactive;progressive;risk_taking;speculative;supportive;systems_thinker;utilitarian
PC6,negative,mischievous,-0.10090292617155754,0.10090292617155754,-0.7296901614090471,0.010326582976460517,0.0,False,False,False,52,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;open_ended;optimistic;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;witty
PC6,negative,moderate,-0.06943999254418601,0.06943999254418601,-0.7514716486733335,0.004900672411202669,0.0,False,False,False,62,accommodating;adaptable;adventurous;agreeable;animated;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;mischievous;nurturing;open_ended;optimistic;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,mystical,-0.0461632186840769,0.0461632186840769,-0.8910880848303845,0.002142763862523118,0.0,False,False,False,93,accommodating;adaptable;adventurous;agreeable;animated;artistic;benevolent;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;cryptic;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;existentialist;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mercurial;metaphorical;mischievous;moderate;nurturing;open_ended;optimistic;passionate;patient;playful;pluralist;poetic;practical;proactive;problem_solving;progressive;resilient;rhetorical;risk_taking;sassy;secular;serene;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;theatrical;utilitarian;verbose;whimsical;witty
