permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,stable_K456_max_fisher_z,stable_K456_max_back_transformed_r,stable_K456_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
19475,2026091304,0.292345062849,0.284291777339,10,0.180364846199,0.178434121056,5,0.302711076922,0.27716950498,0.274472835603,0.291606864645
19476,2026091304,0.234363119386,0.230164459833,5,0.234363119386,0.230164459833,5,0.313266833511,0.277066501882,0.189832741042,0.26592170772
19477,2026091304,0.18380766845,0.181765268659,10,0.121296205075,0.120704817514,6,0.220636433271,0.139212178862,0.150749079062,0.235151746904
19478,2026091304,0.188474700399,0.186274250619,10,0.137398855506,0.136540709507,5,0.184138489431,0.186710429248,0.273917938338,0.130303802945
19479,2026091304,0.235973031594,0.2316885198,10,0.13582595105,0.134996798978,6,0.245062785525,0.282544300085,0.378682919363,0.0960877102983
19480,2026091304,0.363938146919,0.348678133974,6,0.363938146919,0.348678133974,6,0.466485505616,0.347953975602,0.243761976005,0.424134649907
19481,2026091304,0.175926151809,0.174133371071,10,0.143381795547,0.142407244953,5,0.20735328942,0.337235737285,0.192862210315,0.0960123800429
19482,2026091304,0.15132470617,0.150180119172,10,0.126658251744,0.125985272775,5,0.173914042579,0.0812789568411,0.23366585448,0.182887589742
19483,2026091304,0.273785380281,0.267143610926,8,0.214545577172,0.211313247223,6,0.282560820514,0.252368789702,0.233799573939,0.329117516828
19484,2026091304,0.364321243735,0.34901461028,10,0.30649675741,0.297246720982,6,0.397623255329,0.414861320038,0.349855650267,0.281501199301
19485,2026091304,0.197140882867,0.194626041788,8,0.143350575214,0.142376657626,6,0.209349239952,0.221485983479,0.259986802199,0.13465634709
19486,2026091304,0.264875329423,0.258849910449,10,0.213918880521,0.210714455419,5,0.329075078617,0.382657360096,0.110894737056,0.259499992679
19487,2026091304,0.249190380369,0.244157457155,8,0.195206001126,0.192763753032,6,0.162071573915,0.313001548378,0.381716952391,0.163590750279
19488,2026091304,0.269141431301,0.26282575496,8,0.254464359724,0.249110615483,4,0.295219986354,0.166399372327,0.443695442388,0.178065164016
19489,2026091304,0.139361536346,0.138466280873,10,0.107766162122,0.107350908625,6,0.110358024332,0.181783899406,0.162210165327,0.19919001485
19490,2026091304,0.186921401785,0.184774415755,10,0.172919328081,0.171216202944,6,0.216542272905,0.261805568533,0.137894220433,0.196297650168
19491,2026091304,0.200327724043,0.197690256734,8,0.185604257663,0.183501932066,6,0.19427441592,0.289572585078,0.317851146544,0.150264896014
19492,2026091304,0.274208783305,0.267536753002,10,0.223550641831,0.219899635093,5,0.258042861192,0.244036018932,0.23587027523,0.334056364282
19493,2026091304,0.170566096461,0.168931039781,10,0.107164992476,0.106756628708,6,0.0703129068182,0.21282584571,0.246528572916,0.174161895165
19494,2026091304,0.210914537517,0.207841697011,10,0.155278770874,0.154042689822,6,0.313325529673,0.246817054144,0.15788287775,0.236402625535
19495,2026091304,0.238733094906,0.234298748295,10,0.212460359926,0.209320266497,6,0.245850172349,0.228350706612,0.220842326037,0.30823961027
19496,2026091304,0.146489285356,0.145450358956,8,0.111830239837,0.111366377039,6,0.077890816161,0.125957588109,0.24507349424,0.192957707601
19497,2026091304,0.206519490791,0.203632690548,10,0.184856462841,0.182779218672,6,0.193547780872,0.130077316341,0.196418454173,0.324891994597
19498,2026091304,0.160398389829,0.159036842349,10,0.151298070233,0.15015408388,6,0.259118464888,0.151771616375,0.159554449355,0.171752946337
19499,2026091304,0.271341747103,0.264872891554,10,0.227971690592,0.224102786651,6,0.255211671064,0.327519714732,0.380988517505,0.255434797159
19500,2026091304,0.194541919646,0.192124265633,10,0.185510997929,0.183411811122,4,0.185657937725,0.164354825695,0.203255213574,0.285369591714
19501,2026091304,0.27278063158,0.266210316635,10,0.178977347584,0.177090466847,5,0.241782753483,0.378462948534,0.318869936355,0.237273220787
19502,2026091304,0.169852181289,0.168237414568,10,0.143411899177,0.14243673796,6,0.195558815457,0.285439336096,0.129536385599,0.162744844721
19503,2026091304,0.201783851411,0.199089072896,10,0.147796463366,0.146729638603,5,0.166153994216,0.219754928477,0.259015100469,0.230318234455
19504,2026091304,0.181897952684,0.179918008277,8,0.138892838154,0.138006539187,6,0.18540717495,0.101989850345,0.279826539177,0.386578589711
19505,2026091304,0.219359067086,0.215907090857,8,0.174551697655,0.172800275486,6,0.254768358931,0.210716373496,0.284300842867,0.182189230837
19506,2026091304,0.235278211587,0.231030891672,10,0.166413022562,0.164893675709,6,0.263759203615,0.211956920644,0.254768194865,0.213422742496
19507,2026091304,0.168332455476,0.166760326296,7,0.123760266001,0.123132251038,5,0.0773633650774,0.274463747226,0.244532519206,0.21447830885
19508,2026091304,0.225072725145,0.221347631004,10,0.213627911478,0.21043638853,4,0.173437515785,0.227551668267,0.27140246109,0.337075520671
19509,2026091304,0.23511269515,0.23087420373,8,0.214934601112,0.211684869396,5,0.236599798578,0.22859420616,0.274362456941,0.363686749464
19510,2026091304,0.13053905787,0.129802596079,10,0.111326004013,0.110868367061,6,0.0879596196825,0.0540316395498,0.169192663829,0.236995546361
19511,2026091304,0.205211855424,0.202378944817,10,0.138154088193,0.137281785555,6,0.296645058679,0.157922550021,0.217104113362,0.203777694779
19512,2026091304,0.22132923248,0.217784614197,10,0.185815916264,0.183706455549,6,0.183510465801,0.275255198357,0.290699358958,0.168599453809
19513,2026091304,0.269974283102,0.263600905686,8,0.200678389634,0.198027194438,6,0.431538212021,0.204395889387,0.265850112242,0.261169786175
19514,2026091304,0.193629713638,0.191245576978,8,0.160365685199,0.159004964743,6,0.165382597393,0.275957180113,0.140526199425,0.230332708796
19515,2026091304,0.238192694271,0.233787948817,10,0.185584488846,0.183482828854,6,0.324429821982,0.0979870259468,0.302958641451,0.360685748762
19516,2026091304,0.22291062879,0.219290484778,5,0.22291062879,0.219290484778,5,0.19356804943,0.313072026799,0.233643513198,0.306700262842
19517,2026091304,0.356294800643,0.341946228646,10,0.27635847896,0.269531431967,6,0.422005121772,0.297262007261,0.243393004624,0.479856387758
19518,2026091304,0.125111553474,0.124462828696,10,0.0736514083196,0.073518521894,5,0.121059369409,0.103068029495,0.162606283998,0.156444363642
19519,2026091304,0.158391157065,0.157079755835,10,0.120757103538,0.12017353598,6,0.107198588779,0.245047317824,0.204265142983,0.139606341561
19520,2026091304,0.269707086011,0.263352257395,10,0.171260751242,0.169605791425,5,0.252254608369,0.306952784136,0.255267232809,0.275645238554
19521,2026091304,0.213799505954,0.210600378283,10,0.199021460643,0.196434720475,6,0.258832698233,0.16687409914,0.230590752893,0.250806728961
19522,2026091304,0.19098693808,0.188698179022,10,0.126891932392,0.126215237602,6,0.20711099879,0.141533967306,0.203711742284,0.289622421272
19523,2026091304,0.22061118378,0.217100515784,7,0.204952945695,0.202130626309,6,0.210016036982,0.161355716323,0.380124256227,0.166367215116
19524,2026091304,0.178612890508,0.176737416751,10,0.106653937049,0.106251370247,6,0.198931171173,0.233711349038,0.164091422708,0.265073864379
19525,2026091304,0.30990233793,0.300348247689,8,0.273592541967,0.266964525431,5,0.403370951661,0.398201736675,0.263808440547,0.166206618719
19526,2026091304,0.219324021694,0.215873678883,10,0.115503516268,0.114992596048,6,0.14872678693,0.258646298148,0.240000958966,0.251437054773
19527,2026091304,0.234513885791,0.230307234329,6,0.234513885791,0.230307234329,6,0.235701952943,0.403532962295,0.117199815637,0.256020296805
19528,2026091304,0.189861724871,0.187612801287,6,0.189861724871,0.187612801287,6,0.234612645175,0.148759403618,0.250936433447,0.210946924059
19529,2026091304,0.195175495576,0.19273438083,10,0.151259433073,0.150116317625,6,0.205156565139,0.241874241274,0.222841379842,0.196562413001
19530,2026091304,0.226938894373,0.223121632843,10,0.177039918659,0.175213155939,6,0.347432036535,0.127575294056,0.26313384313,0.215860621003
19531,2026091304,0.204390080323,0.201590696437,10,0.177636019393,0.175790896178,5,0.145496860551,0.325571899204,0.22295537881,0.196314031614
19532,2026091304,0.257493512952,0.251949640284,10,0.206518275773,0.203631525912,6,0.291630621212,0.190155692584,0.377560224317,0.178468227556
19533,2026091304,0.232796170211,0.228679986684,10,0.213929586282,0.210724685814,6,0.287245741722,0.270342794685,0.240621689893,0.170926703552
19534,2026091304,0.346697478133,0.333443451321,10,0.280669007021,0.273524148707,5,0.363293802328,0.280373781471,0.323337163731,0.512262022846
19535,2026091304,0.20519925529,0.202366860718,10,0.171234325999,0.169580126219,6,0.277279400481,0.275448819986,0.231160019359,0.106849895218
19536,2026091304,0.318322945664,0.307989733427,10,0.180405184514,0.178473174769,6,0.416019422063,0.224415405056,0.299336003171,0.392188558168
19537,2026091304,0.208052291234,0.205101471872,10,0.155663514096,0.154418281136,6,0.245384381713,0.185063507184,0.27388851621,0.180138065925
19538,2026091304,0.268873613325,0.262576419602,10,0.207360607871,0.20443879138,6,0.198642904772,0.298205093505,0.303057051504,0.261192640197
19539,2026091304,0.249586639543,0.244530058116,8,0.23172263926,0.227662346101,5,0.194251860178,0.235167473887,0.371364159958,0.273398613721
19540,2026091304,0.246406815066,0.241538054697,10,0.226716011148,0.222909834943,6,0.322162408936,0.174544212308,0.324196756697,0.297468067517
19541,2026091304,0.215256621106,0.211992438541,7,0.202663554495,0.19993375951,6,0.260098277704,0.0833702069571,0.227270684032,0.331328164847
19542,2026091304,0.166522033629,0.164999720866,10,0.148258817642,0.14718200786,6,0.159796425891,0.260176410657,0.169717977789,0.15340908707
19543,2026091304,0.247939547415,0.242980831208,10,0.200842125961,0.198184504781,6,0.264658787466,0.290667612213,0.236285267013,0.280713393523
19544,2026091304,0.249055991713,0.244031075646,8,0.199943467139,0.197320989109,5,0.160592803084,0.221162607089,0.230129106927,0.484796741292
19545,2026091304,0.213036327517,0.209870931633,10,0.16789325756,0.16633331079,5,0.171724458119,0.22488350994,0.341248193642,0.148112137954
19546,2026091304,0.138149463636,0.13727724815,8,0.111714599175,0.111252169136,6,0.175325885492,0.105774342954,0.180098068882,0.197578014242
19547,2026091304,0.277798954541,0.270866741679,10,0.238983969643,0.234535837096,6,0.329416769486,0.343806422045,0.116357160033,0.325585584979
19548,2026091304,0.169145076075,0.167550241505,8,0.0910953096135,0.0908441628036,6,0.209238753768,0.234305742684,0.144698201929,0.164838686471
19549,2026091304,0.236742001747,0.232416082199,10,0.137377780357,0.13652002721,6,0.236423947772,0.15638403967,0.317489738245,0.268569507959
19550,2026091304,0.166670051641,0.165143705584,10,0.132185775382,0.131421221077,6,0.129145733379,0.257415964455,0.179614840739,0.198700678323
19551,2026091304,0.228237621935,0.224355347317,8,0.181339624525,0.179377699254,6,0.264646149403,0.227415337894,0.27857122973,0.215926889546
19552,2026091304,0.147076001067,0.14602461315,10,0.140596919517,0.1396777703,6,0.132212502108,0.164952485611,0.174326492084,0.169152464249
19553,2026091304,0.187924874995,0.1857434488,8,0.163361348127,0.161923490688,5,0.128619912696,0.226533881069,0.255008910761,0.24505387741
19554,2026091304,0.248513113496,0.243520458863,8,0.23714814867,0.232800253903,6,0.237316558511,0.450757420069,0.193239054385,0.157011618272
19555,2026091304,0.142864548129,0.141900449936,8,0.121226995931,0.120636616154,5,0.10395484886,0.21772883089,0.20015562158,0.14595001494
19556,2026091304,0.177555497418,0.175712861424,7,0.165000771769,0.163519504817,5,0.238191260389,0.116326629522,0.235164968523,0.194577129938
19557,2026091304,0.205252377103,0.202417806521,7,0.170207478473,0.168582634832,6,0.221168773199,0.296333011183,0.168209916866,0.187319827668
19558,2026091304,0.236980090044,0.232641297158,10,0.179037900758,0.177149120381,6,0.199590379316,0.267593348196,0.308553663801,0.180486381271
19559,2026091304,0.248793660618,0.243784350884,10,0.209287824049,0.206284729554,6,0.237959307055,0.372134926028,0.188136977766,0.220966421266
19560,2026091304,0.156269773902,0.155010029203,10,0.124366568359,0.123729316265,6,0.196517626824,0.190148025565,0.173398426934,0.115361162744
19561,2026091304,0.216922255526,0.21358265505,10,0.15925017965,0.157917469611,6,0.344219443478,0.18318619181,0.187620201024,0.241446735786
19562,2026091304,0.284425715576,0.276996213328,8,0.238975439625,0.234527776273,6,0.255993722962,0.351254239655,0.270035427045,0.351608374967
19563,2026091304,0.173451416554,0.171732646152,10,0.139794541475,0.138890958544,6,0.209512085432,0.224125742389,0.134316125616,0.145386289652
19564,2026091304,0.26590408394,0.259809479179,10,0.220051747225,0.216567382252,6,0.227903294106,0.362584937425,0.301899901009,0.247881621501
19565,2026091304,0.293298090857,0.285167542351,10,0.282092386343,0.274840523858,6,0.502313480907,0.316082705967,0.186720264669,0.267867647428
19566,2026091304,0.24314528879,0.23846439745,8,0.216499557504,0.213179203075,6,0.305985910742,0.0993179697039,0.479477092013,0.113756522486
19567,2026091304,0.282309120479,0.275040874543,8,0.279660692121,0.272591014309,6,0.267956259494,0.304769749,0.349973120086,0.333135880214
19568,2026091304,0.197211376976,0.194693864699,10,0.161362706481,0.159976624395,6,0.205055473656,0.301522533029,0.218434746614,0.147723281838
19569,2026091304,0.251092797259,0.24594563278,10,0.210094109143,0.20705657594,6,0.347395152132,0.189034573258,0.292009671503,0.243477355773
19570,2026091304,0.230594619731,0.226592517701,10,0.229583925397,0.225633497324,5,0.234215056129,0.240400989249,0.305980122225,0.217292306666
19571,2026091304,0.177644084068,0.175798711624,10,0.121085550464,0.120497226792,6,0.299156764445,0.157978193702,0.235758490454,0.213084361069
19572,2026091304,0.183746806897,0.181706417235,10,0.121724841206,0.121127186687,6,0.129527482642,0.241848229313,0.114390826912,0.238419824707
19573,2026091304,0.246948964308,0.242048507716,8,0.240268663839,0.235749497691,5,0.285596035752,0.150251518417,0.377668270136,0.390828348995
19574,2026091304,0.241665809185,0.237068557411,10,0.1404883697,0.139571336664,6,0.172682203202,0.297327453336,0.214767378777,0.282508550026
19575,2026091304,0.266032194818,0.259928938472,10,0.172265539891,0.170581509591,5,0.288540162228,0.254347085238,0.407265827289,0.170085685883
19576,2026091304,0.32378897318,0.312928902092,10,0.219942556807,0.21646331056,6,0.41302340572,0.145686500599,0.35885953438,0.408217175027
19577,2026091304,0.24200752991,0.237391046781,10,0.201635469049,0.198946567677,6,0.227523919305,0.297156951712,0.228334990365,0.224590603336
19578,2026091304,0.201896719745,0.199197465093,10,0.163439497233,0.161999589823,5,0.0644091446239,0.219696072409,0.374482964243,0.148287691606
19579,2026091304,0.21179932646,0.208688108817,6,0.21179932646,0.208688108817,6,0.255308314909,0.127845583929,0.27610316139,0.197143317829
19580,2026091304,0.255886165093,0.250443716093,8,0.228711033974,0.224804882229,5,0.176775652815,0.34397961734,0.318127392309,0.26118485178
19581,2026091304,0.22025284349,0.216759038464,8,0.140184878193,0.139273744623,6,0.339272710042,0.195383613671,0.222973411515,0.25598326759
19582,2026091304,0.214737266806,0.211496369864,10,0.193493402467,0.191114247948,5,0.232653208621,0.198351306353,0.315848110988,0.139914911851
19583,2026091304,0.235693676332,0.231424143104,8,0.17671392073,0.174897147993,6,0.285293327152,0.189947922267,0.268819900202,0.269858614351
19584,2026091304,0.177497259968,0.175656421478,8,0.175689085562,0.173903483763,6,0.169336347821,0.182502272661,0.181027508029,0.291921284392
19585,2026091304,0.221630669194,0.218071734868,10,0.141169225703,0.140238865947,6,0.249668699235,0.308183286525,0.163414070666,0.238717820267
19586,2026091304,0.153070238278,0.151885833555,8,0.107415301145,0.107004077998,5,0.146304354641,0.304305925174,0.150100047344,0.121152802146
19587,2026091304,0.288456850346,0.280713880297,8,0.263712768723,0.257764919109,6,0.25365422908,0.341841210041,0.33491411853,0.236445878965
19588,2026091304,0.269787510254,0.263427102277,10,0.183167787394,0.181146456496,6,0.35599827641,0.380987272114,0.254197339057,0.286215267338
19589,2026091304,0.346662576415,0.333412429774,8,0.340303749198,0.327748542525,6,0.388732544175,0.381092921896,0.270471713687,0.440356972778
19590,2026091304,0.23008700187,0.226110907703,8,0.203871402747,0.20109304531,6,0.306818220134,0.365064762188,0.0875691298725,0.235733915677
19591,2026091304,0.111524347726,0.111064268463,10,0.0706583905496,0.0705410350224,6,0.102736700916,0.132125286879,0.0712963553306,0.160760638109
