model,variant,trait,factor,coefficient
Gemma,full_shrinkage,naive,Gemma_F5,-0.014990917072504379
Gemma,full_shrinkage,naive,Gemma_F6,-0.0194271857442194
Gemma,full_shrinkage,narrative,Gemma_F1,-0.07311690832959372
Gemma,full_shrinkage,narrative,Gemma_F2,-0.0400128446750712
Gemma,full_shrinkage,narrative,Gemma_F3,0.029127997263154716
Gemma,full_shrinkage,narrative,Gemma_F4,-0.009292298200007652
Gemma,full_shrinkage,narrative,Gemma_F5,0.00025494820782396443
Gemma,full_shrinkage,narrative,Gemma_F6,0.0015296696332782616
Gemma,full_shrinkage,neurotic,Gemma_F1,-0.01766975059487286
Gemma,full_shrinkage,neurotic,Gemma_F2,-0.013654918994115256
Gemma,full_shrinkage,neurotic,Gemma_F3,-0.003550836898381531
Gemma,full_shrinkage,neurotic,Gemma_F4,-0.010057748761727802
Gemma,full_shrinkage,neurotic,Gemma_F5,-0.015633489925854765
Gemma,full_shrinkage,neurotic,Gemma_F6,-0.005970385761217293
Gemma,full_shrinkage,nihilistic,Gemma_F1,0.011762282819231203
Gemma,full_shrinkage,nihilistic,Gemma_F2,-0.024399515763626926
Gemma,full_shrinkage,nihilistic,Gemma_F3,-0.0071667044845281505
Gemma,full_shrinkage,nihilistic,Gemma_F4,0.014742401431367473
Gemma,full_shrinkage,nihilistic,Gemma_F5,0.021387644106702224
Gemma,full_shrinkage,nihilistic,Gemma_F6,-0.00016929704940974846
Gemma,full_shrinkage,nonchalant,Gemma_F1,-0.00557462831669417
Gemma,full_shrinkage,nonchalant,Gemma_F2,0.014465834322597503
Gemma,full_shrinkage,nonchalant,Gemma_F3,0.01879326937257571
Gemma,full_shrinkage,nonchalant,Gemma_F4,0.008519906624325974
Gemma,full_shrinkage,nonchalant,Gemma_F5,-0.013608050945197951
Gemma,full_shrinkage,nonchalant,Gemma_F6,0.0055540542860703195
Gemma,full_shrinkage,nostalgic,Gemma_F1,0.025867935325082764
Gemma,full_shrinkage,nostalgic,Gemma_F2,0.025301410542391992
Gemma,full_shrinkage,nostalgic,Gemma_F3,0.053350466534633156
Gemma,full_shrinkage,nostalgic,Gemma_F4,0.10090281041136093
Gemma,full_shrinkage,nostalgic,Gemma_F5,-0.023681169872906874
Gemma,full_shrinkage,nostalgic,Gemma_F6,0.037608597466105176
Gemma,full_shrinkage,nurturing,Gemma_F1,0.04748418752164543
Gemma,full_shrinkage,nurturing,Gemma_F2,0.07181388030934603
Gemma,full_shrinkage,nurturing,Gemma_F3,0.037052315006789294
Gemma,full_shrinkage,nurturing,Gemma_F4,-0.020342387731780594
Gemma,full_shrinkage,nurturing,Gemma_F5,-0.012571868265429283
Gemma,full_shrinkage,nurturing,Gemma_F6,0.020479864448307603
Gemma,full_shrinkage,obsessive,Gemma_F1,-0.06513652200348746
Gemma,full_shrinkage,obsessive,Gemma_F2,-0.05370266119502009
Gemma,full_shrinkage,obsessive,Gemma_F3,0.01718978026256452
Gemma,full_shrinkage,obsessive,Gemma_F4,0.025383755284369793
Gemma,full_shrinkage,obsessive,Gemma_F5,0.021023590697800815
Gemma,full_shrinkage,obsessive,Gemma_F6,-0.0042081413680381055
Gemma,full_shrinkage,open_ended,Gemma_F1,0.015230644704873397
Gemma,full_shrinkage,open_ended,Gemma_F2,-0.036425298565923275
Gemma,full_shrinkage,open_ended,Gemma_F3,0.014805054529354197
Gemma,full_shrinkage,open_ended,Gemma_F4,0.016147462837794807
Gemma,full_shrinkage,open_ended,Gemma_F5,0.12676650797682246
Gemma,full_shrinkage,open_ended,Gemma_F6,0.012181413609190209
Gemma,full_shrinkage,optimistic,Gemma_F1,0.051786701445496984
Gemma,full_shrinkage,optimistic,Gemma_F2,-0.04059614190322377
Gemma,full_shrinkage,optimistic,Gemma_F3,-0.08663744919507127
Gemma,full_shrinkage,optimistic,Gemma_F4,0.012790596354239816
Gemma,full_shrinkage,optimistic,Gemma_F5,0.04849753084748565
Gemma,full_shrinkage,optimistic,Gemma_F6,0.004173049598479555
Gemma,full_shrinkage,pacifist,Gemma_F1,0.131452116353839
Gemma,full_shrinkage,pacifist,Gemma_F2,0.05651781719688756
Gemma,full_shrinkage,pacifist,Gemma_F3,-0.0513864596291709
Gemma,full_shrinkage,pacifist,Gemma_F4,-0.05108084026757469
Gemma,full_shrinkage,pacifist,Gemma_F5,0.009908565240801052
Gemma,full_shrinkage,pacifist,Gemma_F6,0.012249015215210098
Gemma,full_shrinkage,paradoxical,Gemma_F1,0.04021915880445788
Gemma,full_shrinkage,paradoxical,Gemma_F2,0.007393509305637118
Gemma,full_shrinkage,paradoxical,Gemma_F3,-0.010481914322097349
Gemma,full_shrinkage,paradoxical,Gemma_F4,0.03459906694214054
Gemma,full_shrinkage,paradoxical,Gemma_F5,0.027623506044403234
Gemma,full_shrinkage,paradoxical,Gemma_F6,0.020158606884658214
Gemma,full_shrinkage,paranoid,Gemma_F1,0.08357236580150677
Gemma,full_shrinkage,paranoid,Gemma_F2,0.015218706415334137
Gemma,full_shrinkage,paranoid,Gemma_F3,-0.05613178615195285
Gemma,full_shrinkage,paranoid,Gemma_F4,0.007256936700065607
Gemma,full_shrinkage,paranoid,Gemma_F5,0.029298940736362942
Gemma,full_shrinkage,paranoid,Gemma_F6,0.023472631084455676
Gemma,full_shrinkage,passionate,Gemma_F1,-0.012113301981093234
Gemma,full_shrinkage,passionate,Gemma_F2,0.03833536285095551
Gemma,full_shrinkage,passionate,Gemma_F3,-0.0064436732719425
Gemma,full_shrinkage,passionate,Gemma_F4,-0.03611361549051967
Gemma,full_shrinkage,passionate,Gemma_F5,-0.009933591262728497
Gemma,full_shrinkage,passionate,Gemma_F6,0.011377984831462337
Gemma,full_shrinkage,passive_aggressive,Gemma_F1,-0.029235099879276562
Gemma,full_shrinkage,passive_aggressive,Gemma_F2,0.010590798146446919
Gemma,full_shrinkage,passive_aggressive,Gemma_F3,0.01686785305522563
Gemma,full_shrinkage,passive_aggressive,Gemma_F4,0.03125964508611655
Gemma,full_shrinkage,passive_aggressive,Gemma_F5,-0.0046173362684490986
Gemma,full_shrinkage,passive_aggressive,Gemma_F6,-0.0037728929426810503
Gemma,full_shrinkage,patient,Gemma_F1,0.03491128335758019
Gemma,full_shrinkage,patient,Gemma_F2,0.05313777610597097
Gemma,full_shrinkage,patient,Gemma_F3,0.014402197937812921
Gemma,full_shrinkage,patient,Gemma_F4,-0.018282825144819773
Gemma,full_shrinkage,patient,Gemma_F5,-0.05554824548181671
Gemma,full_shrinkage,patient,Gemma_F6,0.00935276972204839
Gemma,full_shrinkage,pedantic,Gemma_F1,-0.09370251463348137
Gemma,full_shrinkage,pedantic,Gemma_F2,-0.17207233095794813
Gemma,full_shrinkage,pedantic,Gemma_F3,0.05867770070450311
Gemma,full_shrinkage,pedantic,Gemma_F4,0.07670414172159316
Gemma,full_shrinkage,pedantic,Gemma_F5,0.08205215279760106
Gemma,full_shrinkage,pedantic,Gemma_F6,0.003270087903307127
Gemma,full_shrinkage,pensive,Gemma_F1,-0.031304819906113494
Gemma,full_shrinkage,pensive,Gemma_F2,-0.0509133781268243
Gemma,full_shrinkage,pensive,Gemma_F3,0.006752782878687755
Gemma,full_shrinkage,pensive,Gemma_F4,-0.08274552709590464
Gemma,full_shrinkage,pensive,Gemma_F5,-3.791382306651738e-05
Gemma,full_shrinkage,pensive,Gemma_F6,0.003981423486587891
Gemma,full_shrinkage,perfectionist,Gemma_F1,-0.11846462811812956
Gemma,full_shrinkage,perfectionist,Gemma_F2,-0.08742180179606936
Gemma,full_shrinkage,perfectionist,Gemma_F3,0.03724809163255534
Gemma,full_shrinkage,perfectionist,Gemma_F4,-0.04559851200875457
Gemma,full_shrinkage,perfectionist,Gemma_F5,-0.04722140558364855
Gemma,full_shrinkage,perfectionist,Gemma_F6,-0.013412642395591126
Gemma,full_shrinkage,pessimistic,Gemma_F1,-0.02511241816582206
Gemma,full_shrinkage,pessimistic,Gemma_F2,-0.002233130500407499
Gemma,full_shrinkage,pessimistic,Gemma_F3,0.019410862640932107
Gemma,full_shrinkage,pessimistic,Gemma_F4,0.005843686243508459
Gemma,full_shrinkage,pessimistic,Gemma_F5,-0.05197991481992117
Gemma,full_shrinkage,pessimistic,Gemma_F6,-0.006717283681024416
Gemma,full_shrinkage,petty,Gemma_F1,-0.01784092003752856
Gemma,full_shrinkage,petty,Gemma_F2,0.0065444788096815755
Gemma,full_shrinkage,petty,Gemma_F3,0.0023374289369667437
Gemma,full_shrinkage,petty,Gemma_F4,0.013189767264798207
Gemma,full_shrinkage,petty,Gemma_F5,0.0014552049617741016
Gemma,full_shrinkage,petty,Gemma_F6,0.00375703701644478
Gemma,full_shrinkage,philosophical,Gemma_F1,0.00900167557512289
Gemma,full_shrinkage,philosophical,Gemma_F2,-0.05166025130817253
Gemma,full_shrinkage,philosophical,Gemma_F3,-0.016450051323128014
Gemma,full_shrinkage,philosophical,Gemma_F4,-0.07050328569105287
Gemma,full_shrinkage,philosophical,Gemma_F5,0.03480672435186558
Gemma,full_shrinkage,philosophical,Gemma_F6,0.04992723749310602
Gemma,full_shrinkage,playful,Gemma_F1,-0.059048825816503
Gemma,full_shrinkage,playful,Gemma_F2,-0.0007414267685953211
Gemma,full_shrinkage,playful,Gemma_F3,0.035308156065289725
Gemma,full_shrinkage,playful,Gemma_F4,0.020750162856868926
Gemma,full_shrinkage,playful,Gemma_F5,-0.013373738252733665
Gemma,full_shrinkage,playful,Gemma_F6,0.00658875357894414
Gemma,full_shrinkage,pluralist,Gemma_F1,0.017054566602510098
Gemma,full_shrinkage,pluralist,Gemma_F2,0.009630334538402664
Gemma,full_shrinkage,pluralist,Gemma_F3,-0.03221501346102052
Gemma,full_shrinkage,pluralist,Gemma_F4,-0.04392977017142736
Gemma,full_shrinkage,pluralist,Gemma_F5,0.028605132131846202
Gemma,full_shrinkage,pluralist,Gemma_F6,-0.006963838608352301
Gemma,full_shrinkage,poetic,Gemma_F1,0.04649641211338929
Gemma,full_shrinkage,poetic,Gemma_F2,0.0393755756760237
Gemma,full_shrinkage,poetic,Gemma_F3,-0.011185687052873844
Gemma,full_shrinkage,poetic,Gemma_F4,0.04196476104086533
Gemma,full_shrinkage,poetic,Gemma_F5,0.013813818415081421
Gemma,full_shrinkage,poetic,Gemma_F6,0.007614333407463815
Gemma,full_shrinkage,practical,Gemma_F1,0.00785055110544017
Gemma,full_shrinkage,practical,Gemma_F2,0.0474104875354356
Gemma,full_shrinkage,practical,Gemma_F3,0.0065238734686875475
Gemma,full_shrinkage,practical,Gemma_F4,0.03729395516530153
Gemma,full_shrinkage,practical,Gemma_F5,-0.047244800675233276
Gemma,full_shrinkage,practical,Gemma_F6,-0.022584405882982838
Gemma,full_shrinkage,prescriptive,Gemma_F1,0.031237618119708408
Gemma,full_shrinkage,prescriptive,Gemma_F2,0.05782449668649377
Gemma,full_shrinkage,prescriptive,Gemma_F3,-0.00215622486994033
Gemma,full_shrinkage,prescriptive,Gemma_F4,0.014505501238007833
Gemma,full_shrinkage,prescriptive,Gemma_F5,-0.043038588348651576
Gemma,full_shrinkage,prescriptive,Gemma_F6,-0.015934254521080896
Gemma,full_shrinkage,principled,Gemma_F1,0.11859024413750523
Gemma,full_shrinkage,principled,Gemma_F2,0.08411445591404317
Gemma,full_shrinkage,principled,Gemma_F3,-0.003471271630605242
Gemma,full_shrinkage,principled,Gemma_F4,-0.00752932600815554
Gemma,full_shrinkage,principled,Gemma_F5,0.012089966606136785
Gemma,full_shrinkage,principled,Gemma_F6,0.058601860679896554
Gemma,full_shrinkage,proactive,Gemma_F1,-0.0008604426436499453
Gemma,full_shrinkage,proactive,Gemma_F2,0.007837267275423053
Gemma,full_shrinkage,proactive,Gemma_F3,-0.0027196181255460597
Gemma,full_shrinkage,proactive,Gemma_F4,0.005848855466468372
Gemma,full_shrinkage,proactive,Gemma_F5,-0.004437300551436827
Gemma,full_shrinkage,proactive,Gemma_F6,0.006106129076087463
Gemma,full_shrinkage,problem_solving,Gemma_F1,0.030977930943537277
Gemma,full_shrinkage,problem_solving,Gemma_F2,0.05196699583326659
Gemma,full_shrinkage,problem_solving,Gemma_F3,-0.021146585925704692
Gemma,full_shrinkage,problem_solving,Gemma_F4,-0.03081587318633506
Gemma,full_shrinkage,problem_solving,Gemma_F5,-0.03131451016636446
Gemma,full_shrinkage,problem_solving,Gemma_F6,-0.031261843985003424
Gemma,full_shrinkage,progressive,Gemma_F1,-0.020750649727042103
Gemma,full_shrinkage,progressive,Gemma_F2,-0.14511907314397537
Gemma,full_shrinkage,progressive,Gemma_F3,0.10346975255381774
Gemma,full_shrinkage,progressive,Gemma_F4,0.20440167047309887
Gemma,full_shrinkage,progressive,Gemma_F5,0.0232867315318166
Gemma,full_shrinkage,progressive,Gemma_F6,0.10366785089552678
Gemma,full_shrinkage,provocative,Gemma_F1,0.07529028559459214
Gemma,full_shrinkage,provocative,Gemma_F2,-0.04987707448585761
Gemma,full_shrinkage,provocative,Gemma_F3,-0.08136973757850785
Gemma,full_shrinkage,provocative,Gemma_F4,-0.013986597987478528
Gemma,full_shrinkage,provocative,Gemma_F5,0.07795653752441871
Gemma,full_shrinkage,provocative,Gemma_F6,0.012741396414813118
Gemma,full_shrinkage,qualitative,Gemma_F1,0.029978525615379115
Gemma,full_shrinkage,qualitative,Gemma_F2,0.0010652484267564852
Gemma,full_shrinkage,qualitative,Gemma_F3,0.0013182400541612252
Gemma,full_shrinkage,qualitative,Gemma_F4,-0.010110030070310848
Gemma,full_shrinkage,qualitative,Gemma_F5,0.041465657786865534
Gemma,full_shrinkage,qualitative,Gemma_F6,0.03895443355001743
Gemma,full_shrinkage,quantitative,Gemma_F1,-0.04696936233832176
Gemma,full_shrinkage,quantitative,Gemma_F2,-0.03152816048511487
Gemma,full_shrinkage,quantitative,Gemma_F3,-0.015457802301629364
Gemma,full_shrinkage,quantitative,Gemma_F4,-0.013752423803450218
Gemma,full_shrinkage,quantitative,Gemma_F5,-0.020718270970059578
Gemma,full_shrinkage,quantitative,Gemma_F6,-0.04394828068087618
Gemma,full_shrinkage,radical,Gemma_F1,-0.043132095782964015
Gemma,full_shrinkage,radical,Gemma_F2,0.03583479852681385
Gemma,full_shrinkage,radical,Gemma_F3,-0.037340080052814
Gemma,full_shrinkage,radical,Gemma_F4,-0.12491450008557514
Gemma,full_shrinkage,radical,Gemma_F5,-0.03370733572598722
Gemma,full_shrinkage,radical,Gemma_F6,-0.03896078718874802
Gemma,full_shrinkage,rationalist,Gemma_F1,-0.040116919574161136
Gemma,full_shrinkage,rationalist,Gemma_F2,-0.04130673104639507
Gemma,full_shrinkage,rationalist,Gemma_F3,0.008563451255551737
Gemma,full_shrinkage,rationalist,Gemma_F4,0.014387215376507629
Gemma,full_shrinkage,rationalist,Gemma_F5,-0.05000916676596335
Gemma,full_shrinkage,rationalist,Gemma_F6,-0.028307082413821405
Gemma,full_shrinkage,reactive,Gemma_F1,-0.0006910663709401842
Gemma,full_shrinkage,reactive,Gemma_F2,0.04254499739590889
Gemma,full_shrinkage,reactive,Gemma_F3,-8.52394238517073e-05
Gemma,full_shrinkage,reactive,Gemma_F4,0.04547455541283592
Gemma,full_shrinkage,reactive,Gemma_F5,0.028325580860514545
Gemma,full_shrinkage,reactive,Gemma_F6,0.008033707349711455
Gemma,full_shrinkage,rebellious,Gemma_F1,0.011880113264445569
Gemma,full_shrinkage,rebellious,Gemma_F2,0.04736915989522481
Gemma,full_shrinkage,rebellious,Gemma_F3,-0.06899015801877877
Gemma,full_shrinkage,rebellious,Gemma_F4,-0.09423004785529598
Gemma,full_shrinkage,rebellious,Gemma_F5,0.0012010746444932226
Gemma,full_shrinkage,rebellious,Gemma_F6,-0.02795209284208543
Gemma,full_shrinkage,reductionist,Gemma_F1,0.06143758624780005
Gemma,full_shrinkage,reductionist,Gemma_F2,0.062172366257773774
Gemma,full_shrinkage,reductionist,Gemma_F3,-0.022066040846074962
Gemma,full_shrinkage,reductionist,Gemma_F4,0.07297811307291246
Gemma,full_shrinkage,reductionist,Gemma_F5,-0.027786152586307514
Gemma,full_shrinkage,reductionist,Gemma_F6,-0.005812068923195868
Gemma,full_shrinkage,regulatory,Gemma_F1,0.07461058947358104
Gemma,full_shrinkage,regulatory,Gemma_F2,-0.035017047881831534
Gemma,full_shrinkage,regulatory,Gemma_F3,0.009943571168802314
Gemma,full_shrinkage,regulatory,Gemma_F4,0.05797387461424893
Gemma,full_shrinkage,regulatory,Gemma_F5,0.06385761952758597
Gemma,full_shrinkage,regulatory,Gemma_F6,0.03604809591285946
Gemma,full_shrinkage,relativist,Gemma_F1,0.05326420524280576
Gemma,full_shrinkage,relativist,Gemma_F2,0.029920499867414515
Gemma,full_shrinkage,relativist,Gemma_F3,-0.01671426660844112
Gemma,full_shrinkage,relativist,Gemma_F4,0.020894469977766846
Gemma,full_shrinkage,relativist,Gemma_F5,0.04062445125525466
Gemma,full_shrinkage,relativist,Gemma_F6,-0.0010936628121850016
Gemma,full_shrinkage,reserved,Gemma_F1,0.049747913237633286
Gemma,full_shrinkage,reserved,Gemma_F2,0.061504615405937865
Gemma,full_shrinkage,reserved,Gemma_F3,0.015728321943445627
Gemma,full_shrinkage,reserved,Gemma_F4,0.03255845112941273
Gemma,full_shrinkage,reserved,Gemma_F5,-0.07849313512345846
Gemma,full_shrinkage,reserved,Gemma_F6,0.00516792317359307
Gemma,full_shrinkage,resilient,Gemma_F1,0.044050468278347514
Gemma,full_shrinkage,resilient,Gemma_F2,0.0031976479358927536
Gemma,full_shrinkage,resilient,Gemma_F3,-0.001541974503970901
Gemma,full_shrinkage,resilient,Gemma_F4,0.010445217384899607
Gemma,full_shrinkage,resilient,Gemma_F5,0.03269888525170438
Gemma,full_shrinkage,resilient,Gemma_F6,0.011618861244730314
Gemma,full_shrinkage,reverent,Gemma_F1,0.04233195447358356
Gemma,full_shrinkage,reverent,Gemma_F2,-0.01461030205161949
Gemma,full_shrinkage,reverent,Gemma_F3,0.04628798834627859
Gemma,full_shrinkage,reverent,Gemma_F4,0.05904847616817156
Gemma,full_shrinkage,reverent,Gemma_F5,-0.010020382223971768
Gemma,full_shrinkage,reverent,Gemma_F6,0.059651019416800226
Gemma,full_shrinkage,rhetorical,Gemma_F1,-0.02176149027377704
Gemma,full_shrinkage,rhetorical,Gemma_F2,-0.004350327572972687
Gemma,full_shrinkage,rhetorical,Gemma_F3,0.0019260958500745698
Gemma,full_shrinkage,rhetorical,Gemma_F4,-0.0332240217260794
Gemma,full_shrinkage,rhetorical,Gemma_F5,-0.009893972473267156
Gemma,full_shrinkage,rhetorical,Gemma_F6,0.023275092608755803
Gemma,full_shrinkage,risk_taking,Gemma_F1,-0.023427191602006098
Gemma,full_shrinkage,risk_taking,Gemma_F2,-0.021886261443098326
Gemma,full_shrinkage,risk_taking,Gemma_F3,-0.04314750238339047
Gemma,full_shrinkage,risk_taking,Gemma_F4,-0.038975123972644916
Gemma,full_shrinkage,risk_taking,Gemma_F5,0.02257453651735916
Gemma,full_shrinkage,risk_taking,Gemma_F6,-0.0062559894078423415
Gemma,full_shrinkage,ritualistic,Gemma_F1,-0.004132976328362341
Gemma,full_shrinkage,ritualistic,Gemma_F2,-0.06504433120247122
Gemma,full_shrinkage,ritualistic,Gemma_F3,0.04493642162416807
Gemma,full_shrinkage,ritualistic,Gemma_F4,0.06851956815031175
Gemma,full_shrinkage,ritualistic,Gemma_F5,-0.01457382733858445
Gemma,full_shrinkage,ritualistic,Gemma_F6,0.034178816759797934
Gemma,full_shrinkage,romantic,Gemma_F1,-0.012227790868548466
Gemma,full_shrinkage,romantic,Gemma_F2,0.024224288794998383
Gemma,full_shrinkage,romantic,Gemma_F3,0.020106273942848533
Gemma,full_shrinkage,romantic,Gemma_F4,0.02259739712284467
Gemma,full_shrinkage,romantic,Gemma_F5,-0.012765557199232377
Gemma,full_shrinkage,romantic,Gemma_F6,0.02861639487702094
Gemma,full_shrinkage,sarcastic,Gemma_F1,-0.016332618198543116
Gemma,full_shrinkage,sarcastic,Gemma_F2,-0.006803979228044573
Gemma,full_shrinkage,sarcastic,Gemma_F3,-0.012737479329494482
Gemma,full_shrinkage,sarcastic,Gemma_F4,0.007884209994599817
Gemma,full_shrinkage,sarcastic,Gemma_F5,-0.00132450399263596
Gemma,full_shrinkage,sarcastic,Gemma_F6,-0.001169815859603247
Gemma,full_shrinkage,sardonic,Gemma_F1,-0.005223911606820027
Gemma,full_shrinkage,sardonic,Gemma_F2,-0.008176774458950311
Gemma,full_shrinkage,sardonic,Gemma_F3,-0.009101111696431442
Gemma,full_shrinkage,sardonic,Gemma_F4,0.021846447708685792
Gemma,full_shrinkage,sardonic,Gemma_F5,-0.010793472938417772
Gemma,full_shrinkage,sardonic,Gemma_F6,0.0013498513944742606
Gemma,full_shrinkage,sassy,Gemma_F1,0.05949733211724263
Gemma,full_shrinkage,sassy,Gemma_F2,0.040844883798574
Gemma,full_shrinkage,sassy,Gemma_F3,-0.039589418844198615
Gemma,full_shrinkage,sassy,Gemma_F4,-0.037976808018796666
Gemma,full_shrinkage,sassy,Gemma_F5,0.015713069711194107
Gemma,full_shrinkage,sassy,Gemma_F6,-0.0006358355250842038
Gemma,full_shrinkage,savage,Gemma_F1,0.03893520543777726
Gemma,full_shrinkage,savage,Gemma_F2,0.004255069222761401
Gemma,full_shrinkage,savage,Gemma_F3,-0.06493368153307799
Gemma,full_shrinkage,savage,Gemma_F4,0.006572813972546447
Gemma,full_shrinkage,savage,Gemma_F5,0.010880171020096653
Gemma,full_shrinkage,savage,Gemma_F6,-0.005844767575824078
Gemma,full_shrinkage,secular,Gemma_F1,-0.05058387022921362
Gemma,full_shrinkage,secular,Gemma_F2,-0.029493962386420287
Gemma,full_shrinkage,secular,Gemma_F3,-0.011578074217494048
Gemma,full_shrinkage,secular,Gemma_F4,-0.019979261950381032
Gemma,full_shrinkage,secular,Gemma_F5,0.004453846438332541
Gemma,full_shrinkage,secular,Gemma_F6,-0.02773462569261518
Gemma,full_shrinkage,serene,Gemma_F1,0.014489252428465695
Gemma,full_shrinkage,serene,Gemma_F2,-0.0075295550619456
Gemma,full_shrinkage,serene,Gemma_F3,0.02889596640594053
Gemma,full_shrinkage,serene,Gemma_F4,0.017169290933667113
Gemma,full_shrinkage,serene,Gemma_F5,-0.013450262671088503
Gemma,full_shrinkage,serene,Gemma_F6,0.013880373339768333
Gemma,full_shrinkage,serious,Gemma_F1,0.02589567107951466
Gemma,full_shrinkage,serious,Gemma_F2,-0.019400198642192692
Gemma,full_shrinkage,serious,Gemma_F3,-0.0005040382146158863
Gemma,full_shrinkage,serious,Gemma_F4,0.00987277181096795
Gemma,full_shrinkage,serious,Gemma_F5,-0.02096144690176158
Gemma,full_shrinkage,serious,Gemma_F6,0.009390335193571143
Gemma,full_shrinkage,skeptical,Gemma_F1,0.06598576521693962
Gemma,full_shrinkage,skeptical,Gemma_F2,-0.10556255115923383
Gemma,full_shrinkage,skeptical,Gemma_F3,-0.04498250124435656
Gemma,full_shrinkage,skeptical,Gemma_F4,0.03665680272173356
Gemma,full_shrinkage,skeptical,Gemma_F5,0.10050674149728683
Gemma,full_shrinkage,skeptical,Gemma_F6,-0.007671628352817542
Gemma,full_shrinkage,socratic,Gemma_F1,-0.09181850277127522
Gemma,full_shrinkage,socratic,Gemma_F2,0.04184517497206959
