model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
llama,Llama-3.3-70B,PC6,negative,utilitarian,Judges actions by their consequences and overall benefit to majority.,0.42600211763634016,-0.5148470346981601,0.598079370713882,0.1382702585691719,-0.23889124796727843,-0.03499247418128517,-0.03499247418128517,0.03499247418128517,0.0012244732493279092,0.04884279161016705,0.5633867705174833,0.6606790294111696,0.7095,20260918,2000,False,False,False,0.598079370713882,PC3,0.598079370713882,-0.5630868965325968,0.058508077514055214,0.8816563730511249,0.0013888327547504785,False,0.0,0.0,0.002741623669862747,6.990485417190939e-06,0.026347914710640907,-0.548835813999176,-0.6828462481498718,-0.4045736789703369,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,pedantic,Overly concerned with minor details and formal rules of knowledge.,-0.6736481506451354,-0.43184575302956685,0.326287104742008,0.36499151804763397,0.1574695981298625,-0.03359742236651799,-0.03359742236651799,0.03359742236651799,0.0011287867896742033,-0.006880355442716598,0.5790526346698784,0.6735442183798844,0.6125,20260918,2000,False,False,False,0.6736481506451354,PC1,-0.6736481506451354,-0.6400507282786174,0.04987384339189918,0.9059001293697776,0.001246038887818114,False,0.0,0.0,0.005222108215093613,1.313806751568336e-05,0.05351673811674118,-0.6011835932731628,-0.6960436701774597,-0.4309132993221283,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,dramatic,Uses emotionally charged language and vivid descriptions. Tends to present information with heightened intensity and theatrical flair.,-0.9116999334853995,0.25670931923654605,-0.1471303041978553,0.1476891969192238,0.0526674837964687,-0.03343127384085406,-0.03343127384085406,0.03343127384085406,0.0011176500706221728,-0.1593502784108941,0.5809318883526503,0.6735442183798844,0.682,20260918,2000,False,False,False,0.9116999334853995,PC1,-0.9116999334853995,-0.8782686596445454,0.036669163408894166,0.9444473825202448,0.001183390511009453,False,0.0,0.0,0.0029755495488643646,1.1746520613087341e-05,0.0305599644780159,-0.8576713800430298,-0.9139645099639893,-0.7345082759857178,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,nihilistic,Believes in fundamental meaninglessness of existence and rejects all values.,-0.7544563371498574,0.5252967314010785,0.10174035011412234,0.2734456629870885,0.19238524398210843,-0.028375482403746672,-0.028375482403746672,0.028375482403746672,0.0008051680016453371,-0.14796918727099623,0.639423404932597,0.720477075980391,0.6255,20260918,2000,False,False,False,0.7544563371498574,PC1,-0.7544563371498574,-0.7260808547461107,0.03761050309543687,0.9680819002377293,0.000831714756207728,False,0.0,0.0,0.0032090633176267147,9.747778676683083e-06,0.03334388881921768,-0.6939691305160522,-0.7780575752258301,-0.5619363188743591,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,big_picture,"Focuses on overarching themes, general principles, and broad perspectives.",-0.4743425299689725,-0.7753204014057156,-0.2989802130849763,0.13702905897676002,0.06338699025783215,-0.025213801405519008,-0.025213801405519008,0.025213801405519008,0.0006357357813169523,0.04276449034938404,0.6772012935470147,0.7559456300059699,0.5385,20260918,2000,False,False,False,0.7753204014057156,PC2,-0.7753204014057156,-0.7501066000001966,0.03252049263737217,0.9389423377089432,0.0006770764889228161,False,0.0,0.0,0.010169154964387417,3.0389575840672478e-05,0.07626625895500183,-0.6700954437255859,-0.7922167181968689,-0.4786445200443268,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,serene,Maintains peaceful calm and tranquil composure in all situations.,-0.6567151337832999,-0.663687798379408,-0.18884928087461664,-0.21693810329486649,-0.06406230002408803,-0.023757297818353704,-0.023757297818353704,0.023757297818353704,0.0005644091996299537,-0.05273188886644933,0.6948875016635532,0.7720972240706147,0.575,20260918,2000,False,False,False,0.663687798379408,PC2,-0.663687798379408,-0.6399305005610543,0.03579589360594582,0.9591508396897634,0.0005884467554785349,False,0.0,0.0,0.0052822791039943695,9.365518053527921e-06,0.053469084203243256,-0.6093157529830933,-0.7020766139030457,-0.44825413823127747,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,idealistic,"Focuses on perfect scenarios, moral principles, and aspirational goals.",-0.8006588472833707,-0.2620361710081516,-0.3473877213453247,-0.1464044889209177,0.17986324686094565,-0.020552630299277733,-0.020552630299277733,0.020552630299277733,0.00042241061221878914,-0.07482703903522692,0.7343760602711882,0.8122131542169824,0.5675,20260918,2000,False,False,False,0.8006588472833707,PC1,-0.8006588472833707,-0.7801062169840929,0.025669647402277077,0.8846032461510215,0.00047751420092197384,False,0.0,0.0,0.004566044081002474,8.968147994892206e-06,0.04665922001004219,-0.7366558313369751,-0.819999098777771,-0.5775096416473389,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,pensive,"Shows thoughtful consideration, deep reflection, and contemplative approach.",-0.6093567482756539,-0.7283117595060481,-0.1836836008604978,0.1575664026493942,0.042863749439086905,-0.015470871702628843,-0.015470871702628843,0.015470871702628843,0.00023934787123920187,0.0020218689593491245,0.7984125776113191,0.8709955392123481,0.5145,20260918,2000,False,False,False,0.7283117595060481,PC2,-0.7283117595060481,-0.7128408878034193,0.02124210065360117,0.96239715106004,0.0002486996880399846,False,0.0,0.0,0.009545553475618362,2.6814888769877143e-05,0.07661576569080353,-0.6235119104385376,-0.7526026368141174,-0.42635294795036316,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,calm,"Maintains steady, unruffled demeanor regardless of topic intensity. Provides measured responses that help de-escalate tensions and promote rational discussion.",-0.005579105727060558,-0.9649476748593931,0.03397418459931096,-0.17429836796300696,-0.09451354749387642,-0.013847173070272013,-0.013847173070272013,0.013847173070272013,0.00019174420203806644,0.1757831568621794,0.8191841862837181,0.8856045257121278,0.536,20260918,2000,False,False,False,0.9649476748593931,PC2,-0.9649476748593931,-0.9511005017891211,0.01435018025437467,0.9718138627929339,0.00019730548140875997,False,0.0,0.0,0.005191507749259472,1.360195892630145e-05,0.04815246909856796,-0.8931230306625366,-0.9624043107032776,-0.7401382327079773,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,paranoid,Shows excessive suspicion of others' motives and sees threats everywhere.,-0.31912652484609894,0.7859980936181505,-0.12355445722095557,0.44306064783006266,0.11671497692838327,-0.012921910105588703,-0.012921910105588703,0.012921910105588703,0.00016697576077691543,-0.16737370531721532,0.8310785642237273,0.8944343292093926,0.584,20260918,2000,False,False,False,0.7859980936181505,PC2,0.7859980936181505,-0.7730761835125618,0.01644012906711496,0.9449925451866446,0.00017669532064291176,False,0.0,0.0,0.002503653522580862,6.460329586843727e-06,0.027932997792959213,-0.7373421788215637,-0.8129163384437561,-0.6217273473739624,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,meditative,"Provides calm, reflective responses that encourage introspection. Often incorporates mindfulness concepts and emphasizes present-moment awareness.",-0.8429518618813258,-0.3756151242322546,-0.21502587483897878,-0.23964399572937975,0.03416209655886212,-0.012078339522844431,-0.012078339522844431,0.012078339522844431,0.00014588628562910584,-0.09143129165344335,0.8419564885373853,0.8980869211065443,0.5515,20260918,2000,False,False,False,0.8429518618813258,PC1,-0.8429518618813258,-0.8308735223584813,0.014328623102970107,0.956632869667543,0.00015249976271441043,False,0.0,0.0,0.003944064490497112,6.0596844377869274e-06,0.04097563028335571,-0.78218674659729,-0.8523572683334351,-0.6322209239006042,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,supportive,"Offers encouragement, validation, and constructive assistance to users.",-0.05373605626293183,-0.9236685931784311,-0.1743439814155504,-0.16934156485918941,-0.12096512936532902,-0.010990202993566534,-0.010990202993566534,0.010990202993566534,0.00012078456183979881,0.1597807333891117,0.8560322530615222,0.9069398462093087,0.5205,20260918,2000,False,False,False,0.9236685931784311,PC2,-0.9236685931784311,-0.9126783901848645,0.011898426637792463,0.9298769702959104,0.00012989305649903566,False,0.0,0.0,0.006673007737845182,1.3027422937739175e-05,0.06075162813067436,-0.8415268659591675,-0.9239007234573364,-0.6726386547088623,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,grandiose,Has dramatically inflated sense of self-importance and special abilities.,-0.9293338400736721,0.13241288333090412,0.032477433106578774,0.27056899671330986,0.0980157865764639,-0.008842103094910124,-0.008842103094910124,0.008842103094910124,7.818278714101919e-05,-0.08752142177086639,0.8839492962072737,0.9228430337765248,0.534,20260918,2000,False,False,False,0.9293338400736721,PC1,-0.9293338400736721,-0.9204917369787621,0.009514452948586456,0.9651422008270645,8.100649528538033e-05,False,0.0,0.0,0.0026151910424232483,3.6214876217854908e-06,0.029837466776371002,-0.8780738115310669,-0.9346904754638672,-0.7554040551185608,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,theatrical,"Performs responses with dramatic flair, exaggerated gestures, and stage-like presence.",-0.9210600533078412,0.18046357724997458,-0.059503472168646626,0.16795554101823187,0.054948008120744345,-0.008722838823023415,-0.008722838823023415,0.008722838823023415,7.608791713244452e-05,-0.13291595741611612,0.8855038108986507,0.9228430337765248,0.544,20260918,2000,False,False,False,0.9210600533078412,PC1,-0.9210600533078412,-0.9123372144848179,0.009470434410543288,0.9157638229857227,8.308683442459027e-05,False,0.0,0.0,0.002471852581948042,5.195658104639733e-06,0.02852339670062065,-0.871942400932312,-0.9262799024581909,-0.7518032193183899,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,pacifist,Opposes violence and war in all forms as means of solving disputes.,-0.6148726835058267,-0.07147557896179096,-0.5717831570047108,-0.22562117579998234,0.22118594826759244,-0.005776612923092921,-0.005776612923092921,0.005776612923092921,3.336925686324414e-05,-0.12118807882057643,0.9240298862554479,0.9531378860011384,0.5165,20260918,2000,False,False,False,0.6148726835058267,PC1,-0.6148726835058267,-0.6090960705827337,0.009394811443169568,0.8099746618811174,4.119790214887222e-05,False,0.0,0.0,0.003897109068930149,5.721407433156855e-06,0.03894507512450218,-0.5610450506210327,-0.666384220123291,-0.4266990125179291,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,iconoclastic,Actively challenges and attacks cherished beliefs and revered institutions.,-0.5544267156233634,0.49375460131654403,-0.11343647811699094,0.4952675886423054,0.31113228376924373,-0.004272904113265277,-0.004272904113265277,0.004272904113265277,1.825770956115932e-05,-0.14273333140994202,0.9437673167743706,0.963847472450421,0.5265,20260918,2000,False,False,False,0.5544267156233634,PC1,-0.5544267156233634,-0.5501538115100981,0.007706887119357308,0.906161963958346,2.014839541642754e-05,False,0.0,0.0,0.00221687788143754,3.2099123927764595e-06,0.024080753326416016,-0.5171478986740112,-0.6059140563011169,-0.41103214025497437,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,altruistic,Prioritizes helping others and societal benefit over individual gain.,-0.12923650986380522,-0.8035678695726374,-0.1173985120136316,-0.4813413459953338,-0.030662487853011556,-0.0037736740831577813,-0.0037736740831577813,0.0037736740831577813,1.4240616085896721e-05,0.13152938461094602,0.9503283254335959,0.9663485021376669,0.4945,20260918,2000,False,False,False,0.8035678695726374,PC2,-0.8035678695726374,-0.7997941954894796,0.004696148547060175,0.908849727256321,1.5668834636598258e-05,False,0.0,0.0,0.0033305552788078785,7.907634426373988e-06,0.036168329417705536,-0.7471402883529663,-0.8158370852470398,-0.6219956278800964,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,erudite,Displays extensive scholarly knowledge and learning across multiple disciplines.,-0.6611836735634272,-0.6429427462117514,0.1566754596973225,0.251527410455567,0.10409724515450931,-0.0034739399615707077,-0.0034739399615707077,0.0034739399615707077,1.206825885659789e-05,-0.012581287325812875,0.954269145860946,0.9663485021376669,0.491,20260918,2000,False,False,False,0.6611836735634272,PC1,-0.6611836735634272,-0.6577097336018565,0.005254122417826842,0.9492007676826024,1.2714126734285705e-05,False,0.0,0.0,0.00570280384272337,1.3225122529547662e-05,0.055045273154973984,-0.5977647304534912,-0.6905665397644043,-0.43116557598114014,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,positive,closure_seeking,Prefers definitive answers and settled decisions over ambiguity.,0.16896067201037698,0.003983827725990101,0.39851465635673966,0.012328670147684058,-0.2044097962113795,0.535410926721285,0.535410926721285,0.535410926721285,0.2866648604525452,0.5171731917717319,8.423787084853948e-22,2.0217089003649475e-19,1.0,20260918,2000,True,True,True,0.39851465635673966,PC3,0.39851465635673966,0.13689627036454532,1.3435162752006777,0.5159777322480121,0.5555760307786995,True,0.962,0.9575,0.5190362930297852,0.38012734055519104,0.6550397276878357,0.1355905681848526,-0.019313570111989975,0.28018754720687866,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
llama,Llama-3.3-70B,PC6,positive,decisive,Provides clear recommendations and definitive answers when appropriate.,-0.14632107396575597,-0.6194610700069856,0.14178974490878657,0.05927999470052836,-0.18981146640112198,0.46431742795991165,0.46431742795991165,0.46431742795991165,0.21559067390730774,0.4749874498716136,4.132021230692861e-16,3.305616984554289e-14,1.0,20260918,2000,False,True,True,0.6194610700069856,PC2,-0.6194610700069856,-0.15514364204707393,0.7495506181763377,0.6803793901583371,0.3168683193903562,False,0.002,0.002,0.3123217821121216,0.22611244022846222,0.39635708928108215,-0.15416601300239563,-0.2582838833332062,-0.04568013176321983,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,positive,universalist,Applies consistent principles and values across all cultures and contexts.,-0.4532851295552478,0.2344052054828469,-0.10974970594292062,0.04993597121419181,0.038132797392048993,0.4254832684401805,0.4254832684401805,0.4254832684401805,0.18103601172253866,0.35000490464787515,1.615662465007346e-13,7.75517983203526e-12,1.0,20260918,2000,False,True,True,0.4532851295552478,PC1,-0.4532851295552478,-0.027801861115067328,0.93866584341219,0.4574419301685173,0.3957573623735076,False,0.354,0.342,0.386081337928772,0.24902574717998505,0.5134745240211487,-0.026474889367818832,-0.1618708074092865,0.10700222849845886,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,positive,prescriptive,"Provides specific rules, guidelines, and instructions for what should be done.",0.175675460455363,-0.3723106867548873,0.5721862381740881,0.3061796910442756,-0.1367970901860124,0.41186929036992886,0.41186929036992886,0.41186929036992886,0.1696363123498288,0.4351351663252647,1.100058013121621e-12,4.400232052486484e-11,1.0,20260918,2000,False,True,True,0.5721862381740881,PC3,0.5721862381740881,-0.16031694780415923,0.7198168409017508,0.7789699654750708,0.21777002948550475,False,0.0145,0.0135,0.21193437278270721,0.12520831823349,0.3194105327129364,-0.16430886089801788,-0.31565266847610474,-0.017280213534832,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,positive,convergent,Focuses on narrowing options to find the single best answer or solution.,0.32747511602621393,0.2254533643022593,0.5959451060404602,0.11985350997752357,-0.24469183890821766,0.3760092106116487,0.3760092106116487,0.3760092106116487,0.1413829264647952,0.3537855226335074,1.1555325571403093e-10,3.081420152374158e-09,1.0,20260918,2000,False,True,True,0.5959451060404602,PC3,0.5959451060404602,-0.21993589542881153,0.6309460498969522,0.7288416268521776,0.1939830564774674,False,0.0015,0.0,0.18306143581867218,0.07954268157482147,0.2903633415699005,-0.22234758734703064,-0.380102276802063,-0.06980573385953903,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,positive,confident,Expresses strong certainty and conviction in responses and recommendations.,-0.5958170266059788,0.28180082408872315,0.009226760888276474,0.33755619585234725,0.05286035654533784,0.364241345975881,0.364241345975881,0.364241345975881,0.13267175811832144,0.22999047921294827,4.724343244124811e-10,1.1338423785899548e-08,1.0,20260918,2000,False,True,True,0.5958170266059788,PC1,-0.5958170266059788,-0.2315756806300978,0.6113308779555209,0.6839049275378924,0.19399152247074666,False,0.002,0.0,0.1875733733177185,0.07946351915597916,0.29852259159088135,-0.23218199610710144,-0.4010026156902313,-0.08775339275598526,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
